S,E,I,R,H
131945.57468294818,841.3049421369866,710.7106978990582,2311992.269211,2008.8502777106978
132546.3206829482,1112.7189421369899,821.756038647343,2321747.475061391,1887.0441922241005
94367.73481170453,347.78512760370444,214.3706,2371876.2073975573,489.3008
96757.56493420099,454.03552591643444,278.0886,2380039.012282782,631.2684
97703.23094358253,651.0219301276143,397.91,2389499.8658322925,902.0288
98670.76191419356,826.6281543594044,506.0232,2398977.4954738203,1141.8016
99465.1436840361,1014.91924459059,622.2326,2408610.45974651,1401.1296
99876.20859785257,1274.1652696434762,776.8654,2418523.515147197,1747.5746
100723.09782554518,986.7635874055229,678.5974,2428807.0223576995,1869.5452
100722.06747849811,1326.439278986896,798.793,2439098.1421280294,1781.456
100427.854152035,1554.0383690077367,954.4802,2449771.0371970413,2155.4082
99711.1910290304,1856.7546159484887,1138.7742,2460765.454836072,2578.2856
98443.60364398193,2211.452488757118,1360.975,2472239.7139138617,3096.8118
96573.20927011332,2609.526459352681,1615.8252,2484240.7544829454,3698.2232
93977.12360424215,3057.239373691222,1901.5002,2496911.8269069972,4402.4496
93171.1073102793,2244.627538985944,1575.6776,2509665.81138801,4494.6806
92924.56564858781,1807.932551717888,1246.2102,2521511.74015763,3560.5618
93232.71214535463,1435.1660037109943,993.4054,2532669.023201283,2840.8024
92642.70502939195,1817.378233454635,1119.1902,2543611.950531456,2603.9896
91651.21138334619,2064.80273580876,1295.1898,2555054.5637643803,3055.4828
90801.61749278728,2282.747773870408,1434.379,2566438.475656867,3398.4218
89428.38855107602,2532.9133438015783,1594.1552,2578315.353067825,3798.3372
87424.8955195611,2781.3940845970196,1761.7784,2590827.5718666688,4234.4236
85028.26518213042,3000.204920838635,1910.2904,2603813.877211303,4638.8702
82227.45643768099,3162.0197310581634,2027.5806,2617296.6305943266,4983.7222
76675.10070154104,2681.5244251004165,1735.7796,2634626.0491398685,4377.3586
76527.01366433421,1712.0819231169282,1269.9748,2647214.1499821492,3917.4168
75752.90309000466,1872.0884262048546,1193.5512,2658952.0720010707,3024.1748
75173.1296302963,1797.6849229422041,1175.1178,2670676.2559125833,3016.167
74702.64675392208,1742.4908337024995,1137.5866,2682309.124831903,2925.7774
74313.70582326493,1678.4376431773346,1099.1192,2693876.7146529173,2838.5984
73201.00433838832,1738.3026227296882,1138.0972,2705965.002592094,2953.1228
72867.950471699,1630.447584689784,1076.049,2717541.067790235,2805.0508
74054.01209755572,1644.1318282139746,1086.5614,2727392.034669857,2826.2194
74865.69829755573,1011.1848282141154,757.5554,2738584.8143957877,2383.4136
75241.76409755574,1103.7170282140864,710.2968,2749193.5228931904,1830.4336
75657.07769755574,1064.1896282140967,698.6156,2759813.7606890057,1813.9014
75853.94589755575,1016.7934282141142,661.1788,2770682.6231693123,1711.2278
76560.87029755577,1046.4724282141026,679.554,2780826.242276186,1755.2524
77053.01849755576,1057.6448282141,688.5548,2791212.5185834924,1778.5184
78136.28609755579,930.5874282141481,605.8924,2801139.4252334917,1559.0728
79549.85749755581,601.8148282141825,445.737,2811000.059490513,1390.14
81367.52249755584,381.8864282141651,279.7872,2820256.0560310786,868.0726
83207.09069755586,270.0038282141447,195.0062,2829257.5340761673,601.868
85211.1044975559,183.85502821412848,132.3362,2837959.478344355,405.5142
87104.96809755592,200.7102282141264,126.5012,2846530.507218881,314.1752
89062.98769755595,183.29262821412868,115.427,2855009.501648567,285.006
90963.09389755597,190.27562821412803,121.8878,2863375.819391143,301.2562
93125.25269755599,100.95322821415209,74.717,2871592.0860159704,223.1706
95098.87809755602,125.97742821414343,78.1358,2879646.265465366,188.2528
97350.56209755605,82.51842821415124,53.1516,2887519.2725142236,129.9846
99000.25349755606,126.7276282141413,79.7832,2895604.914716459,192.678
101096.07009755608,87.17122821415174,61.6156,2903371.8751126872,181.152
