S,EQ1,EQ2,EQ3,PQ1,PQ2,PQ3,IQ1,IQ2,IQ3,E1,E2,E3,P1,P2,P3,I1,I2,I3,H1,H2,H3,C1,C2,C3,V1,V2,V3,M,R,casesI,casesIQ,casesH,deathsIIQ,deathsCV
8594193,0,1,1,0,0,0,7,7,13,23,32,38,4,4,11,11,14,11,1,1,1,0,1,0,0,3,1,140502,1265120,3,2,3,1,2
8614896,1,1,1,0,0,0,8,11,8,43,24,28,8,8,4,11,12,8,3,0,3,2,1,2,1,2,3,139024,1245887,6,7,3,0,3
8547375,0,1,2,0,0,0,4,14,13,21,37,30,2,3,4,17,14,9,1,0,2,1,2,0,0,2,1,145644,1306801,8,3,2,2,1
8604577,0,0,1,1,0,1,9,6,7,18,28,27,6,4,9,8,9,13,3,2,3,1,1,1,0,1,1,139907,1255356,8,2,6,0,0
8592577,0,1,0,0,0,0,9,9,6,18,22,18,7,6,5,12,10,9,0,3,0,1,1,0,0,0,1,140899,1266386,3,8,0,0,1
8588966,0,0,1,0,0,0,3,12,11,25,25,17,7,6,8,18,18,12,0,1,1,0,0,1,2,2,2,141675,1269187,9,2,0,1,0
8607662,0,0,0,0,0,0,8,9,11,25,24,23,6,4,7,13,9,13,1,5,1,2,3,2,0,2,2,139076,1253092,10,4,6,0,1
8627849,0,0,0,1,0,0,7,12,7,28,28,29,7,9,3,15,12,7,7,2,4,1,2,1,2,0,0,136873,1235094,5,3,7,1,1
8629212,0,2,0,0,0,2,13,4,7,30,35,24,7,4,6,15,13,13,2,2,1,2,3,0,1,0,2,136788,1233812,9,8,4,1,1
8554366,0,1,1,0,0,0,9,7,5,30,27,38,10,7,5,9,16,14,1,5,2,2,1,1,2,2,2,144668,1300769,7,3,3,2,0
8585496,0,1,0,1,0,0,10,10,12,31,31,28,8,7,5,14,14,13,3,3,3,0,0,1,1,0,0,141169,1273139,7,5,5,1,3
8628963,1,0,0,0,0,0,11,7,10,18,21,25,5,6,5,10,11,9,4,2,0,6,2,1,1,1,0,136740,1234141,5,6,8,2,1
8597855,0,1,0,0,0,0,9,12,9,15,22,29,8,6,6,10,13,8,2,4,1,0,0,0,1,2,1,140904,1261082,5,6,4,0,2
8580217,1,0,1,0,0,0,14,11,10,34,34,24,8,7,8,10,15,21,7,3,4,1,0,1,1,1,1,141516,1278050,4,5,6,1,2
8526009,0,0,0,0,0,1,7,13,6,29,26,20,6,7,4,10,15,18,1,0,3,1,0,1,1,2,0,147570,1326250,4,3,3,1,1
8606452,1,0,1,0,0,0,8,10,5,23,31,34,4,2,8,12,11,10,4,3,3,0,2,0,0,1,0,138748,1254627,3,7,4,0,1
8505235,1,1,0,0,0,0,12,7,13,25,25,27,5,6,5,18,14,10,0,1,2,1,0,2,1,0,1,149191,1345397,8,6,1,1,3
8636549,1,0,0,0,0,0,11,9,7,26,22,25,3,5,11,17,5,9,1,1,3,1,0,0,1,0,0,136466,1226827,12,7,1,0,1
8592235,2,0,1,0,0,0,4,6,7,15,24,31,5,6,7,7,15,13,3,3,3,1,0,2,0,2,0,141423,1266185,4,3,6,1,3
8625943,1,1,1,0,0,0,5,11,8,21,20,22,7,8,8,12,15,14,3,6,5,1,0,0,2,1,0,137189,1236696,4,4,5,0,1
8600535,0,0,0,0,0,0,6,7,10,29,17,18,5,2,4,15,9,12,1,3,2,0,1,2,0,0,1,140178,1259143,11,5,2,0,0
8578355,1,2,0,1,0,1,6,10,10,20,27,24,6,6,3,13,14,11,0,5,3,3,1,2,0,0,0,141784,1279692,5,3,2,0,1
8644922,0,0,0,0,0,0,9,7,7,20,20,32,8,3,5,11,8,8,3,0,4,2,1,0,0,0,1,136062,1218867,5,4,3,0,0
8687663,1,1,0,0,0,0,9,5,12,33,36,26,3,5,3,13,16,12,3,1,2,0,0,1,1,1,2,130729,1181422,6,3,4,0,2
8603797,1,1,1,1,0,0,6,6,7,32,31,26,6,3,6,10,11,14,4,5,2,1,1,2,0,1,3,139631,1256391,8,4,7,1,3
8576738,0,1,0,0,0,0,13,8,9,20,27,22,7,4,9,19,13,10,1,1,3,0,1,1,0,1,1,141883,1281208,10,9,3,0,1
8611913,0,2,0,0,0,0,8,10,12,26,20,26,14,9,5,16,22,14,5,0,0,2,1,1,1,1,1,138403,1249488,9,5,5,1,1
8603061,0,0,1,0,0,0,8,9,8,23,22,32,9,3,10,12,12,11,6,6,2,2,0,0,1,2,1,139419,1257340,11,7,9,0,1
8605409,0,0,0,0,0,0,6,6,13,38,20,28,14,3,6,5,11,6,1,1,1,1,2,2,2,0,0,139518,1254907,3,3,2,0,1
8627533,0,1,0,0,0,0,10,7,9,21,26,23,4,7,8,14,16,15,5,0,0,0,2,1,0,0,1,137824,1234473,7,6,5,0,1
8633529,2,2,1,0,1,0,8,11,10,18,32,18,10,10,6,10,17,7,1,2,1,0,0,1,0,0,0,136921,1229382,7,5,1,0,1
8596735,0,3,0,0,0,0,6,14,11,21,21,31,6,8,11,17,12,7,2,1,2,1,2,1,2,0,0,140798,1262288,12,4,2,1,1
8601381,0,0,0,0,0,0,9,6,9,30,32,30,10,5,8,13,9,13,3,0,2,0,2,1,0,1,0,139749,1258687,5,5,4,0,1
8446212,0,0,1,0,0,0,12,8,3,23,27,20,8,2,3,11,12,11,3,2,0,1,1,2,1,0,1,154554,1399082,10,6,4,0,0
8672086,1,2,0,1,0,1,8,13,6,25,37,19,7,6,10,8,13,10,3,0,4,0,2,3,0,0,0,132805,1194930,6,8,3,1,0
8626890,1,0,0,0,0,0,3,14,8,25,24,41,4,1,9,11,9,16,5,2,4,1,1,0,1,0,0,137015,1235915,7,5,8,1,1
8621298,2,2,2,0,0,0,13,11,5,17,29,24,3,8,8,12,13,11,1,0,2,2,1,1,1,0,1,137597,1240936,7,3,2,0,0
8579802,2,0,0,0,0,2,8,6,10,18,30,29,5,10,9,10,12,9,0,5,1,2,2,1,0,2,0,141552,1278473,8,2,2,2,0
8582135,1,1,0,2,1,0,8,7,7,29,32,24,3,8,8,11,15,22,1,4,2,1,2,3,1,0,0,142043,1275629,7,5,5,0,2
8654671,1,1,0,0,0,0,9,8,9,16,26,21,2,6,7,14,12,11,1,3,5,1,0,2,1,2,1,134312,1210858,9,3,3,1,0
8669825,1,2,2,0,0,0,10,4,8,29,34,26,5,12,5,9,12,15,2,2,3,0,3,1,0,0,2,133007,1196981,4,3,3,0,1
8615551,0,0,0,0,0,0,9,9,4,28,35,34,10,7,15,11,14,10,1,1,0,3,1,1,0,3,1,138662,1245590,6,6,3,0,0
8604740,0,1,1,0,0,0,8,9,14,18,19,39,8,7,9,11,9,8,0,0,1,2,4,2,0,1,1,140325,1254763,7,7,0,1,1
8660361,3,0,1,1,0,1,11,5,8,23,23,27,10,6,7,14,12,12,3,2,2,0,1,0,1,4,1,133418,1206043,10,5,6,0,1
8594231,3,2,0,0,0,0,3,13,8,31,32,24,7,6,6,4,19,7,2,3,5,2,2,1,0,2,2,141332,1264253,5,3,4,1,0
8620961,0,0,0,0,0,0,9,8,4,30,23,29,4,11,7,11,14,14,3,6,1,1,2,0,1,2,1,137631,1241227,6,7,7,0,0
8581678,0,2,1,0,0,0,7,5,8,30,30,31,7,5,12,11,8,14,2,1,2,1,3,1,0,0,0,141872,1276269,5,6,1,1,2
8617349,0,1,0,0,0,0,11,11,11,24,24,33,5,4,9,5,7,13,1,0,1,2,2,1,1,0,1,138071,1244413,4,8,2,1,2
8624395,1,0,1,0,0,0,14,5,6,27,26,30,2,4,2,14,21,9,2,3,0,1,3,0,0,1,1,137438,1237994,8,5,5,0,1
8625878,1,0,0,0,0,0,12,8,15,14,14,24,10,6,6,10,10,11,2,2,0,2,1,1,0,0,1,137123,1236849,5,5,3,0,1
8596542,2,0,1,1,0,0,10,14,8,22,19,22,5,6,3,12,9,13,7,1,4,1,0,1,1,0,0,140307,1262989,4,5,6,0,1
8641073,0,0,3,0,0,0,13,8,7,18,38,32,4,7,8,14,16,8,0,0,2,1,3,0,0,0,1,135508,1223236,7,6,2,0,0
8609281,0,1,0,0,1,0,7,6,10,25,27,31,10,4,5,6,9,8,2,2,3,2,4,0,0,0,2,138999,1251555,2,2,3,4,1
8568533,2,0,1,0,0,0,5,4,12,29,29,24,6,7,5,11,8,16,2,5,4,1,2,1,0,0,2,143159,1288132,6,1,6,2,0
8609136,0,0,1,0,0,0,11,4,8,29,26,30,9,6,7,9,16,14,2,3,4,3,3,2,1,1,1,139014,1251660,11,8,4,1,2
8610894,0,1,1,0,0,0,11,9,10,23,25,17,2,3,4,10,14,13,3,2,2,0,4,0,0,0,0,139358,1249594,6,6,3,1,1
8557914,0,1,1,0,0,0,5,5,9,25,27,25,6,4,6,16,11,15,3,5,4,2,2,3,0,0,0,144202,1297709,9,0,8,0,0
8640122,0,1,1,0,0,0,8,8,6,32,37,33,5,5,9,18,15,10,6,3,2,2,0,0,0,0,1,135756,1223920,12,4,6,1,0
8639388,1,0,0,2,0,0,10,13,10,22,24,27,7,5,3,13,14,15,1,2,1,2,1,2,0,0,0,136157,1224280,12,7,5,2,1
8621086,0,1,0,0,0,1,5,7,8,31,20,24,9,5,8,14,7,9,3,5,2,3,2,5,0,3,1,137552,1241189,10,3,6,0,1
8608410,1,0,0,0,0,0,5,6,9,35,22,26,4,4,5,10,6,21,0,6,1,2,0,1,1,1,1,139377,1252046,6,4,4,0,2
8561547,0,0,0,0,0,0,4,9,9,27,35,19,1,4,5,15,8,9,3,2,1,2,0,0,0,0,0,143713,1294587,7,5,4,2,2
8542759,0,0,1,0,0,0,4,11,11,18,29,21,7,7,6,5,15,21,2,2,4,1,2,0,0,1,1,146423,1310649,5,4,3,0,0
8591757,2,0,1,0,0,0,6,9,7,32,32,17,6,6,6,21,9,10,1,3,0,2,2,1,0,3,0,141122,1266945,12,5,2,1,2
8597472,2,1,1,2,0,0,14,7,15,24,14,24,4,8,7,14,13,13,2,6,4,1,1,1,0,0,2,140491,1261857,7,7,8,0,2
8670939,0,0,0,0,0,0,8,13,4,28,30,30,4,2,8,14,11,21,1,2,2,1,2,1,1,2,0,133286,1195590,5,6,5,1,2
8578373,2,0,0,0,0,0,10,8,8,21,27,30,6,6,7,15,14,6,4,0,3,1,2,2,1,1,0,141816,1279637,6,10,5,1,3
8622843,0,1,0,0,0,0,8,8,5,33,36,25,7,6,4,8,11,12,2,2,4,3,0,0,2,0,0,137882,1239098,7,5,5,0,0
8640690,0,0,0,0,0,0,10,6,7,26,29,21,3,9,6,5,12,13,4,4,4,1,3,0,0,0,0,135630,1223517,5,5,4,0,3
8578373,2,1,0,0,0,0,8,10,16,24,22,31,6,6,5,12,18,9,3,3,0,0,1,2,0,0,2,141494,1279952,4,4,6,0,1
8609838,1,1,2,0,1,0,6,13,11,37,28,20,6,7,7,9,13,14,2,0,6,4,1,2,1,2,0,139257,1250711,5,3,6,0,1
8637948,2,0,0,0,0,0,9,5,4,18,21,20,6,3,5,8,8,16,1,3,2,3,0,6,1,0,1,135948,1225962,8,6,3,0,1
8642372,2,0,0,0,1,0,14,5,9,32,22,18,9,6,4,22,9,9,1,2,1,1,2,3,0,1,0,135699,1221756,15,7,3,0,3
8599059,2,0,0,0,0,2,8,13,11,29,30,34,9,7,4,9,18,13,4,0,5,3,0,1,0,1,2,140342,1260394,4,4,3,0,0
8608278,0,0,0,0,0,0,11,4,10,28,22,26,5,4,6,10,16,13,3,2,1,0,0,0,0,3,0,139523,1252035,5,5,3,1,1
8560422,0,1,0,1,0,0,10,6,10,28,31,28,4,4,10,15,7,20,3,0,4,2,3,1,0,0,1,143777,1295612,6,5,4,1,0
8590924,1,1,1,0,0,0,9,3,7,36,25,25,3,4,5,12,14,15,0,2,9,1,0,2,2,2,2,141523,1267372,9,2,4,0,1
8556452,0,0,0,0,0,0,9,6,7,28,23,19,7,8,3,10,4,8,4,1,5,1,1,4,0,1,0,144270,1299129,6,3,4,0,0
8651303,0,1,1,0,0,0,5,9,7,23,24,32,7,8,9,13,11,15,2,1,2,3,3,0,0,1,1,134388,1214131,5,2,4,0,0
8617959,0,0,0,1,0,1,6,7,11,23,13,29,4,10,9,18,8,12,1,3,1,3,0,1,0,1,0,137529,1244350,11,7,4,0,1
8630010,1,1,0,0,0,0,5,5,11,25,31,17,7,6,9,7,13,9,1,4,0,2,3,0,1,0,2,136983,1232847,6,3,2,0,0
8636513,0,1,0,0,0,1,9,10,12,28,36,20,7,5,1,18,11,10,0,2,1,3,4,0,1,2,0,135320,1227985,11,3,0,0,1
8632507,0,1,0,1,0,0,11,7,8,28,17,23,4,4,9,15,11,17,2,2,4,1,1,2,2,1,1,136863,1230458,10,6,4,1,1
8599617,1,0,2,0,1,0,5,9,5,28,21,26,6,8,8,13,19,10,1,2,2,0,1,1,0,3,1,139850,1260360,5,6,3,1,0
8553334,0,1,1,0,0,1,5,11,10,26,23,35,6,6,6,20,8,9,3,1,2,0,0,0,1,3,0,144530,1301958,10,3,3,0,2
8667404,0,2,0,1,0,1,14,11,12,28,25,27,9,7,6,11,13,9,4,0,4,4,1,3,0,2,2,132741,1199659,7,11,2,1,1
8644984,0,1,0,0,0,0,13,14,9,18,26,41,3,4,10,10,9,6,3,0,3,2,0,0,0,1,0,135588,1219255,5,6,3,1,1
8601144,0,1,0,0,0,0,11,10,9,31,36,27,9,6,7,15,14,13,3,4,2,0,1,2,1,2,0,139845,1258807,4,7,5,1,1
8720702,1,0,1,0,0,0,8,10,6,21,26,23,5,8,4,7,8,8,1,1,1,0,3,2,1,0,1,127016,1152136,2,3,1,0,0
8627773,3,0,0,0,0,0,10,11,11,30,23,25,9,7,3,11,11,13,2,5,2,2,1,0,1,0,0,137302,1234745,9,7,4,2,2
8612361,0,0,0,0,1,0,8,5,8,27,23,24,4,5,11,8,14,14,3,1,3,0,1,2,0,0,2,138997,1248478,7,2,5,1,0
8564873,2,0,0,1,0,0,9,6,7,33,31,34,2,7,8,13,11,10,2,2,3,0,1,0,0,0,0,144037,1290908,9,4,5,0,2
8549998,2,0,1,0,0,0,7,9,12,29,18,25,5,10,5,18,17,16,3,3,2,4,0,0,1,0,0,144617,1305198,6,5,6,1,2
8616027,0,1,0,0,1,0,10,10,12,28,29,33,6,7,2,17,10,14,0,5,3,1,0,2,0,0,1,138647,1245134,10,7,4,1,0
8624480,1,0,0,0,0,0,11,5,7,29,34,24,9,2,7,9,13,17,3,1,7,0,0,1,1,2,3,137158,1238176,4,5,4,0,1
8576609,0,0,0,0,0,0,7,11,7,23,24,25,6,8,5,9,16,14,2,2,2,0,3,1,0,0,1,142398,1280827,5,6,3,2,0
8534668,0,0,1,1,0,0,10,8,7,30,17,19,5,4,6,9,10,13,4,4,3,0,4,3,0,1,0,146163,1319010,4,5,6,1,1
8597953,0,0,1,0,0,0,8,5,6,25,26,25,7,9,6,19,11,12,4,1,1,2,0,1,0,1,0,140547,1261330,10,4,4,0,0
8564901,1,0,0,0,0,0,9,5,5,36,28,31,5,9,6,11,15,9,4,3,2,0,1,0,1,1,1,143048,1291868,3,7,3,1,2
8671252,0,0,1,0,1,0,5,6,7,28,18,33,3,7,6,14,14,11,0,4,3,3,1,0,0,0,1,132646,1195936,8,4,2,0,0
8558928,0,0,1,0,0,0,9,11,9,34,25,23,5,5,6,22,10,11,2,0,1,1,1,0,0,0,1,144183,1296712,11,6,2,1,0
8638603,0,1,2,0,0,0,7,11,12,26,21,25,9,3,5,14,8,14,4,1,1,1,3,0,0,1,1,136066,1225161,6,8,2,0,0
8600219,0,1,0,1,1,0,14,10,12,31,33,35,2,5,9,18,10,13,5,3,3,3,1,0,1,0,0,140175,1259395,4,5,4,1,0
8629499,0,1,2,0,0,1,5,10,7,22,27,20,7,4,8,15,11,14,2,0,4,4,2,0,1,2,1,136573,1233758,2,4,3,0,2
8568167,0,2,3,0,0,0,9,7,9,26,22,26,4,3,7,17,13,13,0,4,4,1,1,0,0,0,1,143049,1288612,12,5,1,1,1
8631597,0,0,0,0,0,0,3,12,5,10,28,20,5,8,5,4,14,16,2,4,1,3,0,0,0,0,1,137412,1230850,4,4,5,2,0
8606005,0,1,2,0,0,0,7,11,6,34,26,21,7,9,7,16,8,9,5,1,3,2,1,2,0,0,1,139009,1254807,6,4,4,0,2
8542614,0,1,2,0,0,0,5,5,8,29,26,23,8,9,5,6,7,16,3,5,2,1,2,2,0,0,2,145153,1312066,4,5,6,1,2
8561002,1,0,0,1,0,0,12,18,9,24,28,26,3,3,3,8,4,10,4,2,3,2,0,1,3,0,1,143894,1294938,6,7,7,2,0
8619352,1,1,0,0,0,0,9,6,10,34,21,19,6,10,4,11,15,8,1,2,3,4,2,2,0,0,0,137898,1242581,5,5,3,1,0
8564308,1,0,0,0,0,0,9,10,8,22,29,28,3,8,6,13,15,8,2,3,2,3,0,2,2,1,0,142939,1292578,9,9,6,0,0
8604845,1,2,0,1,0,0,5,6,13,31,27,23,11,7,6,10,21,8,1,2,1,1,2,2,0,0,1,139790,1255183,4,3,1,2,0
8508092,1,0,0,0,0,0,11,11,8,29,20,19,1,7,11,9,8,13,5,4,4,0,0,1,2,2,1,149248,1342493,4,3,6,1,0
8571061,1,3,0,0,1,1,16,12,8,27,29,24,5,3,7,14,20,14,3,1,4,1,0,1,0,0,0,143640,1285104,7,12,4,1,2
8549616,0,0,1,0,0,0,7,9,7,22,19,27,7,9,10,12,6,6,8,1,3,0,1,1,0,0,2,145163,1305063,6,2,8,0,0
8633329,0,1,1,0,0,0,9,9,11,28,29,28,7,9,4,11,10,8,0,5,5,2,1,0,1,1,0,136385,1230106,8,7,2,0,0
8630554,0,1,0,0,0,0,11,7,8,33,29,34,8,10,6,12,19,15,2,4,4,0,0,1,1,0,0,137634,1231607,7,8,6,1,1
8609783,1,1,1,0,0,1,6,8,8,34,26,24,6,7,6,10,9,14,3,3,3,1,4,1,0,0,1,139053,1250986,5,6,7,3,1
8605494,0,2,0,0,1,0,5,14,4,25,33,19,5,12,2,16,15,14,2,2,1,1,1,0,3,1,0,139642,1254686,8,1,3,0,2
8650305,0,0,2,0,0,0,9,8,8,22,27,16,9,6,5,13,11,15,2,3,3,2,2,1,0,0,0,134313,1215218,5,3,4,0,0
8577854,0,0,0,0,0,0,11,8,8,32,20,24,4,5,5,11,11,5,4,4,0,0,1,2,0,1,1,142538,1279451,4,9,5,1,0
8568013,2,1,1,0,1,0,9,7,10,32,34,36,5,7,4,11,12,10,3,2,5,1,3,0,0,0,1,143446,1288344,9,7,4,2,0
8626999,1,0,1,0,0,0,9,11,9,27,26,24,3,9,2,14,12,12,1,2,3,0,0,0,0,2,2,137128,1235703,9,8,3,2,1
8591094,0,0,2,0,0,0,11,8,11,25,29,21,7,2,2,18,16,18,1,2,2,2,1,0,0,0,1,140413,1268314,10,11,4,0,0
8635587,0,1,1,0,0,0,11,9,6,30,37,26,9,5,5,13,9,12,2,4,1,1,1,1,0,2,0,135932,1228295,8,5,6,0,1
8703139,0,0,0,0,0,1,9,14,11,29,33,28,6,10,4,15,9,16,2,1,7,1,1,0,1,2,1,129487,1167173,11,7,4,0,1
8548935,1,1,3,0,0,0,7,12,11,21,23,34,2,6,4,5,10,21,1,4,2,2,0,0,0,1,2,144882,1306010,1,8,4,0,1
8635807,1,0,1,0,0,0,11,6,6,32,29,17,6,7,5,8,8,5,7,3,5,0,5,1,1,4,0,136860,1227165,5,3,6,1,1
8633397,0,0,1,0,0,0,8,10,10,36,30,17,6,7,5,15,11,15,1,2,3,1,0,1,0,0,1,136544,1229879,8,6,2,2,1
8591149,1,1,0,0,0,0,9,6,11,26,31,26,2,8,7,11,18,18,3,2,5,1,0,0,1,1,0,141008,1267655,9,5,5,0,0
8661012,2,1,0,0,0,0,10,6,10,26,26,30,4,2,9,11,17,12,2,4,2,3,1,0,0,2,1,133078,1205729,9,5,4,0,0
8645087,0,1,1,0,0,1,11,10,8,28,19,17,11,3,9,12,16,16,3,3,2,1,1,3,0,2,2,135885,1218848,7,4,4,1,0
8656656,0,0,1,0,0,1,10,8,9,26,24,34,7,4,3,8,15,12,1,1,1,1,2,1,1,2,2,134388,1208782,3,7,1,0,0
8628638,1,1,1,0,1,0,5,9,11,18,27,33,8,4,5,11,14,11,4,2,2,2,2,0,2,0,1,137609,1233578,9,6,3,0,0
8588091,0,0,0,1,0,0,9,9,7,24,26,27,3,7,2,11,9,18,2,4,3,1,0,0,1,0,0,141887,1269858,7,5,3,2,0
8605644,1,2,1,0,0,0,10,8,8,26,26,26,4,4,5,10,9,8,2,5,3,0,1,0,0,1,1,139694,1254501,5,6,5,1,2
8589366,1,0,0,0,0,0,12,11,8,30,27,36,5,5,7,19,12,12,4,2,6,3,0,3,1,0,0,140759,1269671,13,10,7,1,0
8591519,0,0,0,0,0,0,9,8,5,40,25,18,4,5,6,10,9,5,2,2,1,0,1,1,0,0,0,140152,1268178,9,4,5,0,2
8608501,1,0,1,0,0,1,9,14,11,28,23,27,1,6,9,12,13,13,3,3,2,2,0,0,1,0,2,139161,1252156,8,9,5,1,2
8624113,0,0,3,0,0,0,11,6,4,25,15,26,6,5,3,12,14,10,2,1,1,3,1,0,0,2,2,137292,1238443,4,3,3,1,1
8627904,0,0,0,0,0,0,8,5,9,28,22,29,1,5,6,16,19,13,3,1,6,1,2,2,1,0,1,136128,1235790,9,1,3,1,0
8549827,0,1,1,1,0,0,12,11,10,21,26,16,6,6,8,10,10,19,2,3,0,2,0,2,0,0,0,144908,1305098,8,6,4,0,4
8665873,0,0,0,0,0,0,6,10,6,30,25,31,7,6,9,15,6,11,2,5,1,1,1,1,1,2,1,132680,1201270,6,6,6,1,1
8675779,0,0,0,0,0,0,5,3,10,28,30,25,4,5,4,13,12,13,3,2,4,0,0,0,0,0,2,132313,1191745,8,3,4,1,1
8638561,0,0,0,0,0,0,11,12,5,24,27,31,5,6,5,11,21,18,2,2,3,4,1,3,0,3,0,135828,1225417,2,4,3,0,1
8575900,2,0,1,0,0,0,5,7,5,29,25,19,3,10,9,14,12,10,2,6,2,3,1,0,0,0,0,142751,1281184,8,3,6,1,0
8523019,1,0,0,0,0,0,10,10,5,35,31,25,5,6,9,12,9,15,2,2,3,3,2,1,0,0,2,147743,1329050,7,6,2,0,2
8705316,1,0,1,0,0,0,9,8,11,24,34,38,6,6,7,8,13,10,4,4,4,1,2,0,0,2,1,129811,1164679,6,7,6,0,2
8625344,1,2,0,0,0,0,8,12,9,40,23,32,7,5,10,12,19,19,1,5,3,1,0,0,0,0,0,137352,1237095,12,4,5,0,2
8592271,2,0,1,1,0,0,13,10,8,37,22,27,7,4,8,18,14,12,3,3,0,3,2,0,0,0,0,140584,1266950,12,8,4,0,1
8623442,0,0,0,0,0,0,9,9,6,30,24,24,7,5,5,12,16,15,5,2,2,1,0,0,0,1,0,137947,1238438,10,4,7,2,1
8571864,0,0,0,0,0,1,14,12,10,27,28,31,6,9,5,16,16,11,1,2,2,0,2,4,1,0,1,141911,1286026,8,6,1,1,0
8674401,0,0,1,0,0,0,4,4,15,25,29,30,5,3,5,8,10,16,1,2,4,2,1,1,0,1,1,132408,1193023,4,4,4,0,0
8591835,1,0,0,0,0,0,7,8,8,24,20,27,3,5,8,18,9,9,3,1,1,0,1,0,0,3,2,140312,1267695,6,5,3,1,2
8645634,0,1,2,0,0,0,5,9,7,23,21,34,6,1,5,17,11,14,3,1,1,0,1,2,1,1,2,135166,1219032,12,3,3,0,0
8602728,2,0,0,0,0,0,12,8,7,26,29,29,7,4,8,16,14,10,3,3,2,3,1,1,0,2,3,139748,1257334,7,5,5,2,1
8554664,0,0,0,0,0,0,8,6,11,22,20,16,7,4,7,7,11,12,1,2,2,3,1,2,0,0,1,144828,1300365,4,5,2,0,2
8585277,0,1,1,0,0,0,9,7,12,22,26,30,8,6,3,11,10,10,1,0,1,1,1,1,0,0,1,141390,1273171,7,8,1,1,0
8557405,0,1,1,0,0,0,5,5,6,28,32,24,10,13,4,17,13,18,3,0,5,1,1,1,0,1,0,144448,1297958,7,3,4,0,1
8625947,1,2,0,0,0,0,11,8,10,36,30,25,6,4,4,17,11,15,1,0,1,3,1,2,1,2,1,136990,1236871,12,5,1,0,0
8675158,2,0,1,0,0,0,6,8,12,39,31,29,3,7,10,8,4,17,1,0,0,1,1,0,0,1,0,133274,1191387,6,5,1,0,3
8588117,1,1,0,0,0,0,6,7,6,19,26,24,6,7,4,11,12,8,1,1,2,0,2,1,0,1,1,141199,1270537,6,5,3,0,2
8631856,0,0,0,0,0,1,5,8,13,27,33,25,4,6,3,13,15,13,3,2,3,1,1,2,1,2,0,137081,1230882,8,1,4,0,1
8614425,2,0,1,0,0,1,10,12,21,30,22,36,9,6,10,15,11,12,2,1,3,3,4,2,0,0,0,138664,1246698,6,6,3,1,0
8595712,1,1,0,0,0,0,6,4,5,16,26,32,8,5,6,14,12,9,5,3,2,2,0,2,0,1,1,140689,1263438,10,2,7,0,0
8617112,0,1,1,0,1,0,9,11,8,21,22,18,5,6,5,10,14,13,1,6,2,0,0,0,1,0,0,138601,1244132,4,7,7,1,1
8645848,1,1,0,0,0,0,2,8,6,23,26,26,5,3,3,10,21,14,3,3,3,0,0,3,1,0,1,134979,1219010,9,3,5,2,0
8616298,1,1,1,1,0,0,10,8,9,16,33,33,6,7,9,12,10,14,1,1,4,0,1,0,0,0,0,137616,1245908,10,8,3,0,1
8626909,0,0,1,0,0,0,11,6,11,21,31,28,2,5,4,13,8,19,3,4,1,0,3,0,1,1,1,137237,1235680,6,10,3,2,2
8577566,1,0,0,0,2,0,11,8,7,44,37,11,5,8,4,13,16,18,0,4,2,1,6,2,0,0,0,141841,1280393,11,8,2,0,1
8564685,0,0,1,0,0,0,5,7,11,29,13,20,3,4,5,8,14,10,2,3,0,0,1,3,1,1,2,143391,1291781,3,4,4,1,0
8574415,1,0,1,0,0,0,5,8,4,19,16,25,4,7,3,7,18,16,2,4,1,0,1,1,1,0,2,142418,1283021,6,4,6,0,0
8568403,2,0,1,0,0,0,6,6,12,28,17,28,5,3,5,8,9,11,1,5,3,1,2,2,1,0,0,142714,1288727,5,3,3,1,0
8630769,0,0,3,0,0,0,11,7,5,29,24,23,6,8,12,6,9,6,2,2,4,1,1,0,1,0,0,137234,1231837,7,8,5,2,0
8645655,0,2,1,0,0,0,4,8,11,20,25,23,6,6,4,15,20,12,3,1,0,2,4,1,0,0,0,135106,1219071,10,4,3,1,2
8565733,0,0,3,0,0,0,7,9,8,22,26,28,6,9,10,14,9,16,5,4,4,1,1,2,1,2,0,143995,1290085,8,4,6,0,1
8604574,0,1,2,0,0,0,10,9,9,31,30,18,5,6,13,15,14,14,5,0,5,2,4,0,0,1,1,139651,1255580,10,8,5,1,0
8610221,0,0,3,1,0,0,4,9,11,27,26,28,11,7,9,9,14,15,3,3,2,0,1,1,1,2,1,138624,1250967,7,2,4,1,2
8644327,2,0,0,1,1,1,8,4,6,30,26,27,3,5,6,11,9,17,1,1,2,0,3,1,3,1,0,135295,1220209,7,6,2,0,1
8581943,0,1,1,0,1,0,5,11,13,24,25,26,5,4,8,5,15,14,2,1,2,3,1,0,1,1,0,141939,1275949,5,2,3,2,2
8594254,0,0,4,0,0,0,4,14,7,30,25,23,10,7,11,8,9,9,1,4,3,1,1,0,3,0,1,140614,1264957,6,3,4,0,0
8573501,1,0,0,0,0,0,5,7,6,30,23,26,8,4,5,9,10,4,0,2,0,0,0,3,0,0,1,142852,1283503,7,6,1,2,1
8669438,0,1,1,0,1,0,11,8,7,25,37,22,9,9,5,8,12,18,0,2,2,1,0,0,1,0,1,132759,1197622,5,6,2,1,2
8616749,0,1,0,0,0,0,8,3,12,32,21,26,6,6,6,10,12,13,2,4,3,2,2,0,1,1,1,138527,1244552,2,4,5,1,1
