S,EQ1,EQ2,EQ3,PQ1,PQ2,PQ3,IQ1,IQ2,IQ3,E1,E2,E3,P1,P2,P3,I1,I2,I3,H1,H2,H3,C1,C2,C3,V1,V2,V3,M,R,casesI,casesIQ,casesH,deathsIIQ,deathsCV
9999950.21999992,0,0,0,0,0,0,0,0,0,38.63799999999973,9.493999999999934,1.4679999999999962,0.11599999999999912,0.05199999999999967,0.011999999999999922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999900.00555154,0.0021486342854467274,0,0,0,0,0,0.0007904383802119438,0,0,60.12386266070014,27.959479584562747,9.053778882781412,1.3608006764315073,0.8661860752197339,0.4116873804911016,0.1897571234212271,0.012891805712680367,0.0021486342854467274,0.006475999870394645,0.0038589256040591777,0.0005815720591856598,0,0,0,0,0,0,0,0,0.20479756341935418,0.0007904383802119438,0.010916497533639482,0,0
9999847.597026873,0,0.003701707112573231,0,0,0,0,0.0003246567737525032,0,0.0004412543042887849,73.82256229733265,45.78484118776551,22.04524775185057,3.6851481441368734,2.7781670562629226,2.038557332648373,1.7662354133858995,0.32024350796350337,0.06556260063145145,0.03936343852048062,0.021202028106254593,0.00796372077113078,0.0014941731542380593,0,0.000021968758215239953,0,0,0,0,0.021894882435099,1.9760819655057886,0.0003246567737525032,0.07082073083329833,0,0
9999795.774161195,0.000004170870218899855,0.0006231828956126814,0,0,0,0,0.004680363950780667,0,0,83.01099428385643,60.014814539023334,35.499227389420106,7.174989988829779,5.76823339446991,4.695217420465403,5.351422685974316,1.8772093147201716,0.4028530268566593,0.15863096300846763,0.07718833412821711,0.049447666508918,0.0025243634220828196,0.007525416905142888,0.00022772179798026684,0,0,0,0.004585459837672975,0.12543912115776343,5.576661785215771,0.004680363950780667,0.2862973372776701,0.004585459837672975,0
9999738.922349561,0.02626609815598485,0,0,0,0,0,0.0020821767874309536,0.0018652823782833042,0,93.99477015161403,71.63940520833938,48.99967227798215,9.70830357690388,8.860663889861423,7.6983462834465,12.161707130823334,5.04115404753703,1.7104866421702403,0.295416342381174,0.1433781628372485,0.0798393958547583,0.054658070235679944,0.0074492486583707974,0.00016510613858959882,0,0,0,0.026968860280671983,0.625052476987513,12.40756803513749,0.002448913561866503,0.49296354915949997,0.02676927398514517,0
9999669.747726806,0.013572811391399875,0.013246451343567776,0,0,0,0,0.03564126677774477,0,0.000004189698660935855,108.94619218729613,87.36955467357866,60.60823851526908,11.928352014930946,11.764969779896898,10.839076283750703,20.182027826140008,10.252796881725356,4.1301891664043175,0.7837380230948784,0.4555425862889858,0.1794661503092951,0.13817447333134106,0.041628078334849404,0.0049482561713777755,0.004611758996813023,0.0002287497960834389,0,0.03479360919486638,2.5252794501726714,17.581999116130092,0.03564126677774477,1.4009179583457423,0.008172166567506417,0.00003095791844326966
9999620.636841616,0.0007998721791012516,0.000012906581487482507,6.347210543917867e-7,0.000004694266194897019,0,0,0.0007205749468732577,0.00010332503099845377,0.000004701828252682317,113.81930784971328,92.6037620893424,70.79163941245042,13.68461116551904,16.174713878365836,13.864631539618742,26.14127972031607,17.302559704545622,4.83787111748782,0.3504251850199172,0.07724476832420833,0.13828267320184418,0.015481302386794057,0.017305947442648344,0.7639995323434902,0.0001296440883653355,0.00009428685698487576,2.3350135457818446e-7,0.016015600527318406,8.762156027566867,18.80847655544691,0.0008195491622592671,0.4249121659976183,0.015892968437918327,6.363727013879084e-7
9999533.71873854,0.0690231088130742,0.000001149932703177007,0,0,0,0,0.0036341042157794884,0.00931803106344759,0,129.0365987329067,104.63054642651377,89.95700684085755,16.437646080056272,16.108223008025497,15.138477380075717,39.93550856778241,24.751239050755196,11.731323465182305,1.3350015922104255,1.54821701109312,0.6270566454549742,0.06817833734816545,0.010562524586116574,0.015733845459276925,0.32423689591529087,0.39822191543433005,0.05599493655950899,0.046856325955192735,14.042655495665052,33.187922002816926,0.01295213527922708,3.611099648865535,0.009327809734751455,0.0340342661861873
9999419.086438125,0.003058875691313553,0.0010699071224233643,0.0021747592882183893,0,0,0,0.0008115509929566108,0.000014712753498033986,0.000014180688690372344,160.6277580038772,122.61681021577957,103.25792782486046,21.399019721814668,20.124303748916084,20.076698265044907,46.93131871919754,37.70058203236582,18.047589244329505,2.1423611749903073,1.379209834289287,1.7337908616231748,0.5518119746485601,0.6738172391716479,0.011980199791072663,0.15897758333731635,0.10475436370459827,0.030877630696606217,0.7933663110924473,22.543462930746827,34.34541301756775,0.0008252222240254678,3.740833679437855,0.1255369875210836,0.3607900300696557
9999286.479741545,0.00019391996948519172,0.0000017981397874745083,0.0006071995789106432,0,0,0,0.0037169209627643074,0.0018319587974479777,0,174.63606543146506,155.1504969591868,120.47515179266429,27.474033921700705,26.407353114466044,29.86437531004788,54.29521156421485,43.86536225832742,32.00407175105017,3.1736702466147366,3.1905746776978368,1.5412405424121114,0.9467043750668644,0.6527021387209311,0.21292494753107452,0.08488043794744562,0.07459087549159647,0.011789308750986162,1.2931375067308517,38.15956951458168,41.96551527157904,0.005548879760212285,6.286359058450747,0.16022567903428211,0.012608850904949983
