"betaI","iota","beta_sd","sigma","kappa","gammaI","gammaH","gammaC","gammaV","TF","rho","theta","dI0","dP0","dT0","dB0","dI1","dP1","dT1","dB1","qP","qH","qC","mI","mC","mV","S0","EQ0","PQ0","IQ0","E0","P0","I0","H0","C0","V0","M0","LogLik"
0.732427777094711,0.114971872970444,0,0.2,1,0.19597942486054,0.377622311928591,3.19772297753889,0.712554350774383,1004.48574475073,0.477721007238429,0.365302413963256,0.672906137932237,0.728649030114206,0.504417085163235,0,0.523786094880964,0.292129636497137,0.661717644934031,0,0.39714258143338,0.4113608857029,0.996192518718604,0.0347353327780249,0.124929565481398,0.188308318911503,1,0,0,0,0,0,0,0,0,0,0,-5952.76619027842
1.04608722425615,0.0854274726488901,0,0.2,1,0.233185074889972,0.478885940387111,4.11869636991889,0.835079541953427,1657.70199444684,0.434202326480292,0.290528927827802,0.625388698188233,0.74456811179758,0.534136491219434,0,0.519678417274793,0.263333263031765,0.521876571522347,0,0.536774235762573,0.373174519114363,0.996009590237862,0.0321341983882603,0.128084210585611,0.182179712345394,1,0,0,0,0,0,0,0,0,0,0,-5959.05936324721
1.27489587659899,0.0152725403505175,0,0.2,1,0.193785438689153,0.615922451220072,1.52588454273623,0.334616197996277,16897.8610179354,0.505024611522277,0.409731062220665,0.484831608986577,0.125811556808288,0.250449813629995,0,0.327327171908879,0.281849461999446,0.565894117882835,0,0.641950927181453,0.144866167014644,0.879510219513684,0.00599202898400066,0.246473446591524,0.579316599203041,1,0,0,0,0,0,0,0,0,0,0,-5959.66950265771
0.718066448132069,0.114964969402791,0,0.2,1,0.192869112698452,0.366107579443123,3.3051866494808,0.689033963105037,1182.95280871541,0.497290017147085,0.332714508828399,0.671118976395951,0.758837034022681,0.503573253607441,0,0.53413461707364,0.292775150749363,0.527615822971033,0,0.379468392043932,0.409355251711839,0.997077299979159,0.0335274625572255,0.239670801172221,0.188142727713911,1,0,0,0,0,0,0,0,0,0,0,-5960.40403806459
1.02557571005505,0.0892712664008795,0,0.2,1,0.204502401015332,0.489564381694911,3.77090976009381,0.827368242259873,1866.61631196314,0.468646974578808,0.256961327461408,0.622163956014568,0.752775700889325,0.52139806068497,0,0.515133571321415,0.270651721117041,0.534386730981889,0,0.557444247303353,0.35816676098272,0.99717835143551,0.0369896024710508,0.0652520619774519,0.192507603276278,1,0,0,0,0,0,0,0,0,0,0,-5961.49895377111
1.73419100037076,0.00517652315460805,0,0.2,1,0.160830999597688,0.623360412330658,3.68230560798499,0.567137353936017,104926.450395817,0.65895872099597,0.19619533983499,0.258110659831746,0.477771502979795,0.198398584527256,0,0.180406547383103,0.355919926469945,0.0771304809735924,0,0.681938098136617,0.277583500907052,0.774554650569969,0.0118776085749393,0.0192167550231382,0.295728521123215,1,0,0,0,0,0,0,0,0,0,0,-5962.3999742407
0.492902897556799,0.184114090540352,0,0.2,1,0.129927360630051,0.291532674417154,2.19225822404293,0.57260778845428,977.085903918609,0.570465368803677,0.424917344297015,0.71310683293962,0.767411851031706,0.580801031556614,0,0.518223022597041,0.323961394749837,0.507556664148329,0,0.308816248934102,0.424934277748862,0.997663918854045,0.0371745489540449,0.168273965426504,0.216798513314594,1,0,0,0,0,0,0,0,0,0,0,-5962.65593522079
1.48011532062099,0.00423361132487728,0,0.2,1,0.180415226296845,0.648547487004697,3.53077063780498,0.584971476906917,111136.417783261,0.66552459997597,0.182826256391214,0.261507765445177,0.424654228898748,0.184902526473438,0,0.185403678639918,0.30263253491297,0.0718183880838867,0,0.565286861750591,0.270267749360652,0.773904653869539,0.010395655616794,0.0392280678970586,0.299102148761744,1,0,0,0,0,0,0,0,0,0,0,-5963.1335701933
1.66685025026024,0.00560196310458494,0,0.2,1,0.186468524508102,0.658652440906551,4.02715951594548,0.621279058654408,95655.4805252055,0.599875491403736,0.204033884432016,0.272850573656096,0.527253889981434,0.151987005683166,0,0.207260906454661,0.234190760819881,0.0708079664478121,0,0.644262260006238,0.256598988041766,0.84117913065474,0.0112329912888553,0.0241144575749033,0.335171438365778,1,0,0,0,0,0,0,0,0,0,0,-5964.23993466931
0.808659448420719,0.0878777855823253,0,0.2,1,0.198318248919806,0.407388361561544,3.72124141211558,0.787777323954806,1468.16582762547,0.503161845055955,0.289264726202453,0.651415181870811,0.744892908466407,0.537117146541396,0,0.529169528165364,0.296741793223352,0.6037206934794,0,0.423439995366681,0.411890229187136,0.997151588711795,0.0337550531839845,0.0858327855158047,0.180642122550828,1,0,0,0,0,0,0,0,0,0,0,-5964.55164081903
1.76887482037817,0.00552619262953756,0,0.2,1,0.25479346210494,0.654744661368983,3.10890010932335,0.655548337314602,110439.87478364,0.663034855000629,0.2549170553512,0.328493425741754,0.374634291861471,0.155280509820907,0,0.260140950877807,0.182639523902861,0.0635659120975584,0,0.6244837048178,0.272382959565003,0.819895383812897,0.0110864239482886,0.0273379220714759,0.273216307771387,1,0,0,0,0,0,0,0,0,0,0,-5965.98340945295
1.57071021916556,0.00758897078661975,0,0.2,1,0.156369934641486,0.657645842621232,4.50640298295657,0.594425771484774,99756.4657165639,0.587351920301318,0.175153140181071,0.265210445083985,0.468856166806073,0.194768434728321,0,0.188395713267442,0.291870350559519,0.0782263520382794,0,0.653340303417099,0.296725244235019,0.721165848898735,0.010273333821475,0.0252775589233621,0.36977548813888,1,0,0,0,0,0,0,0,0,0,0,-5972.40249003394
0.747076332636605,0.111783321078747,0,0.2,1,0.193584824816203,0.40298304707206,3.46808081079954,0.782641180877242,1489.33130300329,0.485194789269892,0.311540104381114,0.645620770790013,0.748271898006117,0.486506837438702,0,0.516471900898698,0.291101565588935,0.52496929044193,0,0.401810158804627,0.420319224069619,0.997115514662562,0.0342999410497872,0.17462796486853,0.159935906949794,1,0,0,0,0,0,0,0,0,0,0,-5974.28174478393
0.55019313576229,0.0240096772982279,0,0.2,1,0.180829305704997,0.185798668137417,0.943184547375201,0.199100964624115,807.772831555172,0.499560108814975,0.96505799233348,0.696616586856067,0.0891351422079497,0.230914198309574,0,0.46100553421459,0.144103760557542,0.724510681173715,0,0.166176580890349,0.306190291949389,0.768892688797171,0.000326818722684537,0.503956534808179,0.939727490679354,1,0,0,0,0,0,0,0,0,0,0,-5974.32316553637
0.777258216475124,0.101525793346581,0,0.2,1,0.198898262789439,0.401809182835553,3.67708102132008,0.829263529728853,1543.13720232367,0.46981999985534,0.313165612042746,0.627332010149302,0.765404190041015,0.495010214304862,0,0.505631671497154,0.274192023586096,0.520849430485938,0,0.414577828452882,0.440198148502334,0.996352612903499,0.0344597949197115,0.152374491515554,0.174388266244653,1,0,0,0,0,0,0,0,0,0,0,-5974.48978020728
1.17806411922947,0.0705253694361248,0,0.2,1,0.305429232741568,0.490516661443322,4.72500545761667,0.883668233692506,1694.10906996592,0.378802601868131,0.276974825837465,0.608060861325769,0.693995064626836,0.52283308114409,0,0.501686813941604,0.293607159571346,0.491021527100007,0,0.496000371037233,0.388145068810042,0.996383231212211,0.034589334260479,0.149599741266287,0.197840993053779,1,0,0,0,0,0,0,0,0,0,0,-5975.11269079464
1.32669153855957,0.083005969262575,0,0.2,1,0.329293501854976,0.513896845562017,3.68156800457943,0.798254342374954,1892.40314124126,0.393428992358098,0.292210003393817,0.643036088614868,0.739536550915768,0.51291268798657,0,0.545702719272051,0.355323299451741,0.486040455604544,0,0.567700314074599,0.344926225258028,0.99157091784545,0.0321121984828184,0.164668230712073,0.181315148287822,1,0,0,0,0,0,0,0,0,0,0,-5976.05651025253
1.64921375910666,0.0165966553241886,0,0.2,1,0.414533715070216,0.606945203553588,1.24153268318038,0.31051865762026,28515.5526919123,0.394406702315324,0.383313416688869,0.580711764722866,0.132849239901888,0.280271539466772,0,0.418118178623493,0.208164772021128,0.381159708158507,0,0.579765221210453,0.135645367409916,0.862593014842005,0.00651574592873222,0.237424218261102,0.646091927483544,1,0,0,0,0,0,0,0,0,0,0,-5977.78696139306
0.329774332548571,0.141002449540557,0,0.2,1,0.0954226076281977,0.104355018516309,1.16652106184695,0.270006135114072,825.221240594334,0.584268097419812,0.95441377486368,0.591672766319754,0.68996094389685,0.603577266063242,0,0.397573204138067,0.401686163746166,0.895588505864243,0,0.0997976023803692,0.715554355751692,0.75026237365913,0.00708177025014036,0.15141155882711,0.659383870830229,1,0,0,0,0,0,0,0,0,0,0,-5982.72462789533
1.52361858789068,0.0295752726724173,0,0.2,1,0.264031144301561,0.654380356164374,1.16400618896451,0.313700313465997,30794.6382427841,0.37501582547503,0.382061502439872,0.586700992482788,0.0222742762332395,0.254669132538968,0,0.335523414012332,0.31801558717302,0.47290910988075,0,0.68438471193727,0.120452548228249,0.931809824624669,0.00606973655240213,0.241107601967475,0.680214002703741,1,0,0,0,0,0,0,0,0,0,0,-5982.74689221522
1.34695663650971,0.0449623912846787,0,0.2,1,0.282450485480982,0.551751800793593,1.52370683158817,0.414893273338124,2456.18617439238,0.236731755076096,0.0327564444959724,0.459670029768311,0.164059647965018,0.0133469990868426,0,0.321086045351056,0.697495417887531,0.316316428364229,0,0.450441925700781,0.179864487116806,0.976796136806683,0.0094575489184217,0.960445190302203,0.386549482538125,1,0,0,0,0,0,0,0,0,0,0,-5982.81024604174
0.762017859289337,0.103626926628909,0,0.2,1,0.197205599051042,0.398994290522518,3.64946979134962,0.806207452028005,1771.92041330202,0.475356647048536,0.316698702177869,0.62058645813631,0.75157354865605,0.269802897065509,0,0.4936123269454,0.390185686425138,0.249438047874432,0,0.407658396501897,0.428809985659134,0.99879530290452,0.0468222241779159,0.150132733090161,0.11397829895092,1,0,0,0,0,0,0,0,0,0,0,-5983.7997409931
1.46445462119442,0.0225704306389905,0,0.2,1,0.336528815021366,0.625438513792937,1.04252143652484,0.295637435504785,25792.8806725953,0.34693250732304,0.390484842992257,0.550222497233756,0.130784799649534,0.235042661785144,0,0.354812097298255,0.309957855723324,0.415205971016573,0,0.586966145337232,0.118888549401824,0.911682455311673,0.00518672477965147,0.19796130305661,0.715449341985899,1,0,0,0,0,0,0,0,0,0,0,-5988.03777506002
1.36739776894747,0.00468533801940866,0,0.2,1,0.165702401463831,0.648746913557682,4.14399761816093,0.666359807003725,123138.188745692,0.695730598218749,0.168498847735576,0.254232588956031,0.392718629875048,0.199653595383592,0,0.178715083578868,0.276710470720584,0.0726519589033175,0,0.541340664916259,0.274784962799013,0.886028517704142,0.00932103225972238,0.0338579614719253,0.283813425632,1,0,0,0,0,0,0,0,0,0,0,-5989.10786041881
0.841329290136916,0.087945500285193,0,0.2,1,0.210311299781028,0.41798459403879,2.87478302786561,0.78437206514364,1645.57173049238,0.473217093690809,0.316448612761368,0.631346065790911,0.726482766795597,0.533375231731139,0,0.503935464432542,0.351531468574375,0.505090893110784,0,0.440222265394665,0.394052691435939,0.996778649212552,0.0393494763205732,0.165486427902473,0.139229199040888,1,0,0,0,0,0,0,0,0,0,0,-5992.87905619168
0.824832637389133,0.10440748404796,0,0.2,1,0.204981018796999,0.417036984327792,2.64276448119492,0.759768188121563,1393.82790251982,0.464867920046158,0.312511810152627,0.642901020903619,0.728505165581926,0.542776904809475,0,0.495712464922905,0.409372643134418,0.490240716667873,0,0.445288046697337,0.376126891280279,0.996406140679259,0.0373948299938953,0.170482103273473,0.165282095888692,1,0,0,0,0,0,0,0,0,0,0,-5993.44613773726
0.792803380804626,0.0899191917827549,0,0.2,1,0.199127177717837,0.403018271293593,2.9584684908229,0.742112888855196,1766.79213358955,0.483541640357539,0.305689089426598,0.621022282115056,0.754034264103556,0.540727634015362,0,0.504492606186963,0.279543478673604,0.516166955998775,0,0.418052170656219,0.397058622162931,0.996509038663928,0.0334821997915893,0.170601090562289,0.192194346753866,1,0,0,0,0,0,0,0,0,0,0,-5993.51543085285
0.750993246313589,0.0483821224374548,0,0.2,1,0.204632395499797,0.469954581416875,1.74217935143881,0.383632713766873,2039.68561468187,0.368171383573448,0.671598077911446,0.668297111175496,0.0734552266850526,0.479730129456492,0,0.424119529717327,0.227097558883902,0.474855421162833,0,0.435989626445059,0.196991372093001,0.957442443873542,0.000652436291247087,0.996455086744987,0.492608098983565,1,0,0,0,0,0,0,0,0,0,0,-5993.53658706475
0.49832687441684,0.0395999029153275,0,0.2,1,0.150081884981955,0.202954453670829,0.780675853232083,0.18237208672704,690.882661772057,0.515912147498811,0.935054932226351,0.686668840344593,0.0997511706208479,0.0406971980293676,0,0.437566189041339,0.178300329185228,0.454755051767072,0,0.184375501745563,0.240886495835404,0.821175802225626,0.00279236421730257,0.837552071025848,0.954006780389631,1,0,0,0,0,0,0,0,0,0,0,-5994.40637573159
1.04124128989444,0.0439395365363935,0,0.2,1,0.220542334172027,0.499112391215813,1.72578118310059,0.414677884728013,2188.12787170178,0.24397651079675,0.0654414612145002,0.429440531674668,0.139817336194663,0.0148174645803663,0,0.286715748600307,0.670023882634577,0.322051078193645,0,0.395142839896236,0.195588109291071,0.975191354741916,0.0282720311371546,0.958436494512841,0.256022688259519,1,0,0,0,0,0,0,0,0,0,0,-5995.13548646563
0.646691499606996,0.522770916580013,0,0.2,1,0.217110669760864,0.626163104532337,1.18390279316959,0.300641907310488,7323.93209511624,0.00299597797798863,0.206541382549462,0.33534551051725,0.747192569628563,0.830790726104947,0,0.255397841858179,0.341688598910884,0.708035228357694,0,0.0226006207523431,0.125802938206653,0.907383382624586,0.000894610357301712,0.98723115058628,0.266452128410517,1,0,0,0,0,0,0,0,0,0,0,-5996.30840744667
1.37998829748214,0.0178576384677239,0,0.2,1,0.177845226825905,0.589219656279729,1.36210735871379,0.330265487417936,17263.423466669,0.45869584516595,0.425855534401633,0.492366536939535,0.1220791976694,0.346646865955518,0,0.319453414413767,0.303526867837771,0.492440671533932,0,0.71131116121375,0.146531885849205,0.876227653349307,0.00510706389252876,0.164392704418449,0.720199232865129,1,0,0,0,0,0,0,0,0,0,0,-5996.76525744623
0.70398671385497,0.114718339482828,0,0.2,1,0.191397619486381,0.406957147166553,3.63428530753747,0.779359074912325,1724.47736488924,0.462226754115471,0.43026955208465,0.621919309269531,0.753321776130976,0.414243586097366,0,0.509224519234722,0.298524524941156,0.441660213023177,0,0.40937447542259,0.411934413880886,0.99636186349818,0.0319516878501772,0.186312374105059,0.175918326563383,1,0,0,0,0,0,0,0,0,0,0,-5997.4418230667
0.693004422989946,0.0234263328008705,0,0.2,1,0.142670474831268,0.307282869247224,0.723374412959073,0.220931990358056,922.322247990017,0.367450873942657,0.226871032593682,0.384280023154058,0.484915415999328,0.315959765907704,0,0.231693861419215,0.906647677634076,0.0980157746721655,0,0.245886340087282,0.163046123371813,0.967210014726394,0.00885583538964603,0.364091396705573,0.774854308421946,1,0,0,0,0,0,0,0,0,0,0,-5999.51347414462
0.892825373327616,0.0862448942746289,0,0.2,1,0.204807903731812,0.427154967084801,2.65525390951137,0.799961509170019,1434.34884675233,0.496920190705126,0.265265647021136,0.660137445856566,0.737752751206847,0.529964086348666,0,0.524821514340136,0.333396352786075,0.489219708853367,0,0.47019344157627,0.375204026735397,0.996581426380759,0.0368011162017011,0.16992279233263,0.189205333997876,1,0,0,0,0,0,0,0,0,0,0,-6000.7951708424
1.48714896511321,0.0499961912739864,0,0.2,1,0.317075406356075,0.570380988258254,1.72885200114944,0.438454711165389,2063.90281485068,0.21063023124753,0.0529632994377417,0.47906296360413,0.131520822540773,0.0192202217103099,0,0.331990131932868,0.505209288415048,0.35336217395677,0,0.478513434432027,0.189601988907727,0.95973714289589,0.0223867342500962,0.963519495498856,0.262096290119354,1,0,0,0,0,0,0,0,0,0,0,-6001.4864180014
1.39474572432642,0.00341063943320115,0,0.2,1,0.171090813023877,0.609001412721982,3.92133823413489,0.636932659519432,95506.4667802801,0.700362562479,0.164348587355432,0.252865938198084,0.412458271954695,0.488471683075201,0,0.174912183235323,0.33712337015898,0.0801414962769018,0,0.526963337328629,0.302019850801143,0.740298408186507,0.011516571332353,0.0227581965489026,0.290812081055516,1,0,0,0,0,0,0,0,0,0,0,-6001.66515248201
1.42264063881295,0.00379352759904352,0,0.2,1,0.174536942920845,0.657042380479876,3.77085496538276,0.612951657563451,89480.6930459772,0.7021897014658,0.159281158989402,0.253838118215134,0.469838253469276,0.164254010710415,0,0.16882318244441,0.565976821709087,0.0905740691532512,0,0.535650815331458,0.280101862957143,0.775157341823301,0.00931965961165162,0.0278502092054522,0.318975073410165,1,0,0,0,0,0,0,0,0,0,0,-6005.63377345739
0.343097215583533,0.12828570586576,0,0.2,1,0.104292090189219,0.10657305404443,1.22316878289796,0.249453268365681,877.813026054663,0.560347514002733,0.969771308258343,0.588259138873292,0.631612776357921,0.684551487786462,0,0.439354893879932,0.186563055625314,0.901322425163732,0,0.0979407052110061,0.66543232391258,0.757214050357945,0.00744924851165517,0.19524489036682,0.711965289243144,1,0,0,0,0,0,0,0,0,0,0,-6006.13610053964
1.14200038203849,0.077678370447359,0,0.2,1,0.257955457340995,0.623474498458522,1.23851872173912,0.355571460210764,5009.49492184906,0.328189630500604,0.823460161134136,0.642813595673068,0.599874226950285,0.432563855114948,0,0.514328807861983,0.479927321126985,0.00560006166870352,0,0.787914636460829,0.133617910474608,0.972961434848301,0.0298516876909238,0.10866255950611,0.547793800361885,1,0,0,0,0,0,0,0,0,0,0,-6007.02948738706
1.09765511537725,0.0726023861241063,0,0.2,1,0.230738910811565,0.624606495816509,1.40915951794088,0.364641729930984,5772.89814440981,0.372243304876398,0.761083463848666,0.657722018838062,0.53769008292074,0.455506822405983,0,0.545290113897424,0.39186645810107,0.00493507458936995,0,0.754729105673864,0.137756619230692,0.977380082295756,0.029649096593611,0.138537681676906,0.543146533071548,1,0,0,0,0,0,0,0,0,0,0,-6007.84149897054
0.676650051763716,0.126291918716434,0,0.2,1,0.183991003088826,0.390704612720911,3.19242404330107,0.71982900779673,1702.9568607818,0.469123227418325,0.366191428560803,0.622413914984138,0.752350500191252,0.486664856757054,0,0.488643138892386,0.297034902251107,0.673786419215621,0,0.378195227396669,0.401284077490579,0.996218800862913,0.0350587891039062,0.151638165914732,0.16175551228639,1,0,0,0,0,0,0,0,0,0,0,-6009.0959404868
0.356958343093108,0.125609914508879,0,0.2,1,0.115147230069526,0.111316546366988,1.31946081040385,0.286829326265397,891.217069005962,0.526740564110983,0.965818389874077,0.583108454351131,0.632320704315368,0.781385121534576,0,0.432939213619644,0.186835139724421,0.894041897820055,0,0.096414384400543,0.726567347627738,0.76776529932542,0.00526830089715412,0.147265124155555,0.692700255683728,1,0,0,0,0,0,0,0,0,0,0,-6009.16373481631
1.51689194441547,0.050069351551738,0,0.2,1,0.344452773256158,0.556031844629869,1.66650124365939,0.396288397707961,2196.06781547619,0.208674678307109,0.0484857365533821,0.482684746845319,0.13888520279357,0.0150372140922168,0,0.334491268726029,0.631365850710168,0.323834364115663,0,0.454345797260381,0.17206502189737,0.968074901966622,0.0257743643004142,0.93571551444136,0.294786113721422,1,0,0,0,0,0,0,0,0,0,0,-6009.29411454892
0.947473428778253,0.0597711373712912,0,0.2,1,0.218258555960472,0.438736504253257,2.56091170634016,0.792153370257712,1551.60282184159,0.481655952172969,0.306671752633989,0.62229173952023,0.738163902290123,0.464028921809889,0,0.520005197428206,0.257960225301688,0.535060607786905,0,0.47491496065908,0.369688550929412,0.996756976317172,0.0411680067163351,0.34818647068151,0.146571677120935,1,0,0,0,0,0,0,0,0,0,0,-6010.64888847949
1.12174243500914,0.00621423441357725,0,0.2,1,0.170422569897155,0.610450009339372,4.16203684236899,0.707816799581703,119552.640584305,0.700506228653954,0.169472506371672,0.264481047547065,0.321337207079909,0.211929172749244,0,0.178286743592352,0.35230409975866,0.0863199990452935,0,0.426216374312943,0.30540142612284,0.854523940574966,0.0117921947723594,0.0267088833808544,0.250718884729412,1,0,0,0,0,0,0,0,0,0,0,-6011.30205435101
0.904002594025278,0.0331874287601096,0,0.2,1,0.219204593683572,0.640835327735322,1.83976607107795,0.490258834147978,18147.1843606319,0.133056703277407,0.776716160208895,0.367401932165702,0.513779682764338,0.437673246153053,0,0.360740104290685,0.148595763757548,0.0051926050822718,0,0.576936944587235,0.180044658606461,0.971452453843592,0.0280315053361103,0.172020542786296,0.305938075619044,1,0,0,0,0,0,0,0,0,0,0,-6011.74213005195
0.59744298396215,0.4123697078452,0,0.2,1,0.195334788942559,0.580776933616992,0.997721936728607,0.296482479325435,4230.67483358166,0.00413153335069459,0.37275407935694,0.340016711081856,0.298211263799437,0.785779024536783,0,0.236777375623634,0.397633930447059,0.560214484962755,0,0.0202255486764111,0.116931323011757,0.977103062359068,0.00127012632790672,0.98645249573427,0.176628882089034,1,0,0,0,0,0,0,0,0,0,0,-6011.88666533164
0.621579680514221,0.394090429776077,0,0.2,1,0.204045887661672,0.550318988364009,0.965672388842123,0.284197040429358,1959.05924882179,0.0052538457175199,0.304905731875456,0.346434301366813,0.252908427144635,0.690354973668137,0,0.239104999557563,0.406827713261202,0.373847897518965,0,0.0209973388733031,0.120759730111981,0.993151459263261,0.00131281221581368,0.997415699922031,0.16055222342142,1,0,0,0,0,0,0,0,0,0,0,-6012.14108044951
0.841982239369517,0.0703261274420386,0,0.2,1,0.213164338334976,0.594079433480125,15.1313286265004,0.606594482011062,7448.02809615158,0.298591331712477,0.933829348102706,0.397106346309431,0.743338569453817,0.527724553148016,0,0.22562865466606,0.730698074066827,0.530684593822176,0,0.668014045685355,0.423737521855547,0.545158614825899,0.00883222533699045,0.117491776483279,0.246186492908688,1,0,0,0,0,0,0,0,0,0,0,-6012.74410710406
1.13231845369999,0.0564254674185119,0,0.2,1,0.264959237202025,0.483480908685336,3.23674991429251,0.885275301245783,2346.47183485824,0.445873197312074,0.276673128499006,0.601639613857808,0.743263869269627,0.500297887733162,0,0.519959045425409,0.27783360109556,0.469062689368777,0,0.514068198258635,0.377185777816465,0.996849806693452,0.0331806731693814,0.166594877343573,0.181427161802366,1,0,0,0,0,0,0,0,0,0,0,-6012.90361526769
0.961946003058922,0.0653265000558678,0,0.2,1,0.205356675699732,0.509114164604135,1.74799596211522,0.445656119395329,1620.1591252344,0.230373423032306,0.0397214877364345,0.431928735370687,0.20988822613445,0.0151801601137211,0,0.289737332745015,0.756079144767905,0.306009360836655,0,0.38827488672538,0.207351749211864,0.968044538925809,0.022479625023068,0.957631391539208,0.270490445435159,1,0,0,0,0,0,0,0,0,0,0,-6012.9059915572
0.336369819199542,0.144253821901303,0,0.2,1,0.101557948491863,0.108981615839524,1.2762001288293,0.294062464991395,774.5153439884,0.548027832085602,0.963430215203691,0.579944837891699,0.684743629705509,0.603446703037894,0,0.416711285625396,0.204719520457039,0.88118420610417,0,0.0979402160150145,0.706449899392867,0.818629621097087,0.00907643276047712,0.183006671035692,0.668327723591099,1,0,0,0,0,0,0,0,0,0,0,-6014.08105185609
1.53991197957408,0.00618922844135292,0,0.2,1,0.149971680991607,0.606230488285919,3.87950561560486,0.60617328965668,77251.3250371082,0.59874638342974,0.167858206243301,0.255899197949531,0.512904544029368,0.193826615616994,0,0.183156188458176,0.260383994806361,0.0789877135579399,0,0.641648338405373,0.26626943032098,0.76336162733962,0.00957923376999502,0.0249383062238707,0.346956715652729,1,0,0,0,0,0,0,0,0,0,0,-6014.08991572222
