
1,0
2,-9.21322133176426
3,-4.713688353408159
4,-6.466078913653953
5,-6.224783335555661
6,-7.443191063868358
7,-7.785424886286066
8,-9.671902176051383
9,-8.354238033929544
10,-12.898565969204599
11,-15.344464243030988
12,-16.142889233376096
13,-19.08501815659518
14,-24.041479265413646
15,-24.955692100394884
16,-24.799603650345926
17,-25.165089866628644
18,-24.23865814487281
19,-24.278614449938
20,-24.504621602498617
21,-24.362570628522004
22,-24.230049813940408
23,-19.672270288465185
24,-21.767508095403407
25,-19.99654187720874
26,-19.662377127161875
27,-14.691886470939867
28,-10.738808015363396
29,-7.438720155101523
30,-7.525662455152767
31,-7.471695615643643
32,-8.819973514900443
33,-16.72551573543828
34,-16.542968111706788
35,-27.046091265512676
36,-8.341749853267554
37,-6.544290298112784
38,-7.937361215456564
39,-10.184046797010406
40,-14.530648739893417
41,-17.15274245831758
42,-15.913539277781599
43,-14.567664659505763
44,-11.16060344894474
45,-9.788261579237812
46,-6.507957172058019
47,-9.957666966250892
48,-6.3951401225973346
49,-3.7070019075772045
50,-5.717313983627471
51,-3.943098705965939
52,-4.20100656946268
53,-6.999984964476459
54,-7.019654093306047
55,-7.2316887451879355
56,-44.55187970414799
57,-39.14394658089878
58,-39.14394658089878
59,-27.287689163463636
60,-27.523111271080925
61,-39.14394658089878
62,-39.14394658089878
63,-18.726613690948227
64,-9.688141492943924
65,-7.051808467967316
66,-7.798080603754111
67,-11.929552596403099
68,-13.217278924156046
69,-10.978376904590812
70,-12.123675584668918
71,-14.628105467464827
72,-17.74184094154119
73,-18.470799493339907
74,-17.798481944257027
75,-14.547663071400928
76,-11.790916794028385
77,-8.745501856680532
78,-8.108448061227774
79,-6.592209414885579
80,-6.184373538467139
81,-5.973725544943266
82,-6.989825853183996
83,-6.648601039258662
84,-6.1401504521419
85,-8.145246052124282
86,-9.475612023322734
87,-6.42915329484115
88,-7.818039758091915
89,-6.583119875722264
90,-6.676479714160326
91,-6.68265861935721
92,-8.031576840103481
93,-8.740905021924652
94,-7.565924072923958
95,-5.586794811042657
96,-5.416556284989344
97,-7.451234169394378
98,-13.760082892292829
99,-14.921089287613174
100,-9.710063123358402
101,-7.636523310495004
102,-4.37364258505736
103,-4.882442714621325
104,-5.19557105956903
105,-4.729743276219764
106,-23.283915074611333
107,-13.011058565958468
108,-22.291103531716015
109,-37.85305422624143
110,-39.14394658089878
111,-39.14394658089878
112,-38.80954751683085
113,-39.14394658089878
114,-20.307560422157252
115,-8.567621691512748
116,-7.498542079317346
117,-6.711226505316375
118,-7.08839038394234
119,-10.034921185863826
120,-7.958099883179285
121,-6.010713929113539
122,-5.825020336224049
123,-5.907128544288007
124,-9.112395772506092
125,-8.15677376075937
126,-9.876914010906797
127,-5.231729094270628
128,-4.6375338195870786
129,-4.768444680878637
130,-5.15171376950706
131,-4.840454358597423
132,-38.19517365211565
133,-24.86327774289969
134,-35.21971981807514
135,-39.14394658089878
136,-39.14394658089878
137,-39.14394658089878
138,-39.14394658089878
139,-39.14394658089878
140,-39.14394658089878
141,-38.8753229296318
142,-15.331056113545941
143,-8.59005114297375
144,-6.4408311097724695
145,-8.379314359047704
146,-9.778207121768395
147,-8.587618732609327
148,-7.181069970662988
149,-7.529174351668575
150,-12.590777270660487
151,-13.992952442065295
152,-15.553335600084113
153,-9.49635421496885
154,-14.142289775332271
155,-14.62975916513569
156,-15.219853898664129
157,-13.08095495070879
158,-5.18322003122684
159,-6.576990520359981
160,-10.628897433116272
161,-6.190809317797243
162,-7.335995337042674
163,-9.476516102211223
164,-4.893349864291185
165,-4.816560307459141
166,-7.3862166065382
167,-7.086283246621198
168,-5.787886146127757
169,-6.318751114346504
170,-8.014774289240203
171,-11.405113059046291
172,-11.949374167835781
173,-8.775174516259547
174,-9.092336855023062
175,-11.209188427024158
176,-17.943843700683903
177,-18.103267669363955
178,-18.155829222305275
179,-15.816378209130779
180,-14.06469204497794
181,-12.313999109227042
182,-9.833310889293042
183,-7.7354453713969065
184,-19.242210378939717
185,-16.971507820761225
186,-15.085969524223655
187,-37.29242663243406
188,-39.14394658089878
189,-39.14394658089878
190,-32.47922007682758
191,-33.05366808532768
192,-24.17358031160836
193,-16.16088500144718
194,-10.832219924733398
195,-6.027939450733101
196,-5.774180372581153
197,-8.396728394759664
198,-6.539607586122643
199,-6.073641919377561
200,-4.7081929826500035
201,-4.817460279901227
202,-3.669728014999666
203,-5.830352550144474
204,-7.54700726370737
205,-4.645347906480651
206,-3.934566572447849
207,-7.662710221753229
208,-9.650950188740659
209,-11.668729845979366
210,-4.258223727753637
211,-3.924623514112697
212,-4.309963826410453
213,-4.868376006303108
214,-5.691680121067139
215,-8.330762864012428
216,-5.397835019959732
217,-6.342388911750567
218,-5.379345266252112
219,-9.663549789327572
220,-10.229580973154428
221,-9.01993972563744
222,-10.031106186626072
223,-14.52697141612446
224,-13.948422168007264
225,-8.501519788657198
226,-6.519618716646348
227,-7.011225105326466
228,-13.066625311279488
229,-13.82149679247124
230,-8.711335490787063
231,-6.795043118382528
232,-7.885467914288214
233,-6.91142474291769
234,-7.680985343361668
235,-7.7924551431902955
236,-24.10374987177078
237,-28.486288429255367
238,-10.850106341940425
239,-13.344094882290468
240,-16.44215744773828
241,-11.81002692038136
242,-9.597398331217295
243,-7.850546530346798
244,-11.204952919521194
245,-6.052364969148837
246,-6.482561658217919
247,-6.646581410734482
248,-6.7133428081611575
249,-9.94146343143596
250,-11.61772395654991
251,-9.093024735096975
252,-5.209914113083033
253,-6.477746632756842
254,-4.053086441003139
255,-5.965197086986758
256,-8.372269174933733
257,-3.8437620102877244
258,-3.4121186254761895
259,-3.3422707926230384
260,-4.765759291367371
261,-4.910469444688836
262,-6.926396498353674
263,-4.016797439850393
264,-3.919652924160612
265,-3.371611583959373
266,-4.660963467787682
267,-4.197688930725887
268,-5.10279595734332
269,-4.62527807055175
270,-5.462673963617411
271,-5.177611761641112
272,-11.224541260435894
273,-15.503284762449713
274,-14.731835140793692
275,-18.731035559855755
276,-16.18866345699527
277,-13.92752559117822
278,-13.6097348321215
279,-13.896867129754321
280,-17.953476105913804
281,-19.314487982849755
282,-19.155235819066096
283,-19.63003843382976
284,-18.309673402030203
285,-23.043501875809678
286,-23.629169300829314
287,-22.55216523323
288,-16.584942382294074
289,-14.530612578246302
290,-14.57135447661569
291,-8.15626700855465
292,-10.548081719845698
293,-25.960488752341195
294,-39.14394658089878
295,-39.14394658089878
296,-39.14394658089878
297,-39.14394658089878
298,-39.14394658089878
299,-39.14394658089878
300,-39.14394658089878
301,-36.2108658857906
302,-29.671926373237046
303,-22.059720196001678
304,-35.169913661121136
305,-31.162256113097527
306,-22.47986773849765
307,-3.1714723550906783
308,-5.361527090335399
309,-7.444639822602535
310,-4.591933968934539
311,-4.656022364501267
312,-3.4525429890350487
313,-3.8493473917296765
314,-3.2105134644895936
315,-6.524829929682173
316,-3.1202286318887626
317,-8.064174443822775
318,-6.40867288618902
319,-5.83442979372353
320,-4.119312686858995
321,-4.135401924898792
322,-8.626566168563924
323,-4.558011462580139
324,-11.048528096680204
325,-10.116953891866432
326,-5.9108562042071
327,-5.672637453570012
328,-7.572893429145664
329,-5.563963482818092
330,-5.3082303803227955
331,-5.409804276479542
332,-6.135023069269313
333,-13.651166487334184
334,-14.000297474954813
335,-13.187962007516346
336,-11.773496934202164
337,-12.970381531736868
338,-14.473207202649833
339,-14.974263403517101
340,-13.424445950991789
341,-7.573708673277364
342,-11.247424330034034
343,-8.037809515105286
344,-7.2472320532922625
345,-7.320387707695445
346,-7.43874098568449
347,-7.316533857800673
348,-14.545162879364637
349,-18.99393112869772
350,-7.021801111404404
351,-7.771221503577991
352,-8.987496186406359
353,-6.843035762809404
354,-6.390351872594905
355,-5.513521602186987
356,-7.160318281144501
357,-7.729554424455966
358,-4.585382731673026
359,-4.240309046345014
360,-4.971731455559849
361,-3.603131328789296
362,-3.393598553040465
363,-6.1667208122293955
364,-4.029945021938809
365,-6.324615941690398
366,-3.558578671888349
367,-4.974990106396424
368,-3.6362649404996255
369,-6.981612857287269
370,-17.43845015539956
371,-14.433668886638753
372,-11.022880239328353
373,-7.370415248779821
374,-39.14394658089878
375,-18.83289985602364
376,-15.453531278963036
377,-20.958466061285684
378,-8.57237880619879
379,-6.515290243388543
380,-8.011839504161742
381,-6.2658858755737326
382,-5.813080568515829
383,-5.326877727388765
384,-5.6915779820631895
385,-12.31946788371847
386,-12.966559652827955
387,-11.492328809630616
388,-7.6804679951757935
389,-8.077614432900955
390,-8.47763518049643
391,-6.992311599367117
392,-6.337604812616114
393,-21.591337112364013
394,-6.642917823711113
395,-7.799494447191503
396,-7.262261883916678
397,-7.040926742274252
398,-7.181038383940388
399,-7.241021975180866
400,-7.114319505353021
401,-6.767532446984827
402,-6.437679378846663
403,-6.220260550040558
404,-6.161698317388214
405,-7.3970247831054845
406,-7.942668785099484
407,-8.864735002416985
408,-6.301839523361328
409,-4.553719690567579
410,-3.861587217920918
411,-5.3139767743721755
412,-6.3692840893967375
413,-3.654732444745204
414,-4.557858766195032
415,-3.3327387745812773
416,-3.9698252452955423
417,-3.9392985316125855
418,-3.394958554594185
419,-3.2825581382889175
420,-2.9009505383932432
421,-9.339667078787107
422,-4.0475455616844425
423,-10.373488895316488
424,-5.1015368239290035
425,-4.886425197025141
426,-4.809593623593156
427,-4.966745914699409
428,-5.270556676913783
429,-7.9734023924269595
430,-6.4399258930457535
431,-11.022889495269299
432,-15.826981568358034
433,-12.773413317234688
434,-8.85815912828073
435,-7.160250293146937
436,-10.182126110178903
437,-15.752712704366981
438,-17.744810825002972
439,-13.851115134720114
440,-10.951540008291065
441,-11.381241845728457
442,-14.212065810706562
443,-15.362949969829272
444,-12.677833143486222
445,-6.813615559367479
446,-7.986558286124608
447,-7.293066309888374
448,-12.570525539997599
449,-14.34510906443085
450,-11.24580109110375
451,-9.606484358347446
452,-29.41770825014791
453,-24.132340195015544
454,-9.649019337188513
455,-9.58942473875461
456,-9.288742833347085
457,-6.561654434394351
458,-5.58845788942498
459,-5.01156598784342
460,-10.893510677299117
461,-14.710825799591433
462,-39.56649948047791
463,-11.205924832806806
464,-4.707349902144918
465,-5.6953391056999605
466,-6.3995603911624865
467,-8.445340383604766
468,-3.88853937788313
469,-3.7069874603907174
470,-5.906348791638477
471,-3.9013595380650004
472,-4.257448773841451
473,-4.642976687783655
474,-4.067684679298116
475,-5.7898486278005565
476,-6.431673736150047
477,-8.094020583605037
478,-5.932630140600774
479,-6.396995611923074
480,-4.549995989135102
481,-9.977186774780645
482,-14.83639560212974
483,-15.548487967993706
484,-17.40356685438584
485,-14.688356566228451
486,-6.518544902815396
487,-5.350405163677008
488,-4.8455086803680505
489,-6.140554935670318
490,-7.999224740580262
491,-5.438466030644514
492,-5.745628605624073
493,-5.977242330042888
494,-7.675569752528629
495,-7.205878207076104
496,-6.911420136697341
497,-6.859143346738772
498,-7.785008379787072
499,-11.563075928374502
500,-11.680439755977629
501,-12.879812681486172
502,-15.165440232596497
503,-13.928630812582572
504,-9.236376952977313
505,-9.049389326053872
506,-6.630658783818662
507,-6.315395613485936
508,-7.317246809061202
509,-12.448812488973187
510,-8.552162444041771
511,-12.489385593028738
512,-41.51033730026591
513,-25.644008051214627
514,-27.143764801479232
515,-6.807153520700595
516,-3.6335358438548693
517,-3.7843864864224868
518,-3.708696558423606
519,-8.518770848417557
520,-3.6639906346561655
521,-4.103682630588132
522,-4.147754674325219
523,-3.3677276307337083
524,-5.733392813117289
525,-9.191767533107846
526,-11.166352916048364
527,-4.9717888679442614
528,-6.113175771986567
529,-8.23176479963517
530,-5.579530588630059
531,-6.124881684555377
532,-5.201728095309173
533,-5.5534653464887365
534,-5.534981077643548
535,-5.925968626910607
536,-5.972295316505062
537,-6.234497142321321
538,-10.083435765074206
539,-8.623829870581739
540,-5.256546500189876
541,-6.2720492019868
542,-9.51240450999058
543,-12.188572789744413
544,-10.83046909824263
545,-9.43113666493614
546,-7.6528813257538
547,-8.589119984461147
548,-9.285862332395292

