S,E,I,R,H
87053.18954640618,1631.243602902799,1040.0410691023392,3187713.9825060843,2598.803086582284
86264.84106991263,1660.3296567739465,1068.96913097934,3193112.8944112393,2672.1366657684616
85505.33594486472,1659.8723842299344,1065.7924603276294,3198384.17014067,2681.643171066812
85617.17751385586,1151.6393845987793,905.2541190622609,3203349.251686763,2555.7750284429285
86462.35889072147,649.6276723742781,523.5602744997726,3207683.572232327,1771.4327090785607
88111.27111816606,420.517969696131,339.2720159427132,3210601.991457276,1153.948168408232
89518.90061147581,261.07553439421366,210.59419126830673,3213569.984261643,709.5596055963439
90350.55803586093,262.83985895000853,166.99452900723136,3216686.0849062586,446.70954832746924
91681.88061032756,276.0833669819744,173.91568409454547,3219217.85135521,418.51372352332976
93073.303990365,284.3331680543666,177.54072866604199,3221478.672611172,424.81768008817585
94590.64014897816,242.79624196486037,176.11775704608394,3223668.415831936,442.4779647674065
96093.32168680287,243.49619879172593,149.99781332031574,3225638.6098237997,389.8252807597207
97498.55503125547,250.2971980864723,152.05474348984632,3227653.042292225,365.41134143454747
98759.86882864429,299.958186044862,184.52824779136546,3229567.1006372524,437.36641368944396
99797.39439646719,337.50085252011144,241.41078317272297,3231634.285382098,590.4754668565892
101134.93182228174,226.9436435165574,161.163147797307,3233559.2943435227,508.2792782329727
102314.4640097771,338.120661032799,196.9872854291008,3235208.9570651697,471.0307079532991
103338.56591473488,436.25706429494386,253.38536483917218,3236920.88380128,610.649777675159
104292.81,537.62,322.85,3238556.482613113,727.7
104968.83,664.27,396.34,3240394.5934111266,907.19
105378.11,821.72,492.61,3242284.393383345,1111.13
105461.03,1014.74,604.05,3244439.9813506524,1377.61
105603.04,903.58,660.92,3246704.8459483064,1669.4
106119.35,830.73,515.23,3248759.660552127,1453.41
106121.37,1042.38,625,3250620.314921637,1412.99
104170.97372296585,1550.16789628405,916.9569026057051,3253930.9907369637,2214.991114382081
102824.85107291497,1872.7139905790211,1120.7720075957916,3256781.1778290938,2601.616169237726
100779.79430977035,2222.2902578541048,1359.7024185390312,3260212.847105533,3155.976238094463
98116.51694406962,2575.9407311760287,1588.3284989116382,3264175.594329468,3733.787460194413
96031.85333524788,2197.347230326599,1632.6931066606685,3268392.3559913104,4190.337216937826
95761.12520567898,1364.2060466142468,1068.7557979263302,3271798.2192799775,3444.5452526554855
96204.11477939715,851.070278272524,669.0833145319491,3273896.3122004485,2167.18028848344
97225.138338532,537.0763360158281,421.7429592153627,3275035.9793595723,1360.2737479540808
98675.12110065829,536.4041425538855,333.0444105472422,3275141.701783088,893.4798157140025
99446.66807416282,597.0339760902352,368.6971355660872,3275739.517919681,875.21098638638
100256.6773312164,637.12821131434,389.380922291722,3276180.7803917318,908.9688686280205
100936.85781569102,620.3783074389422,422.6672883454154,3276796.1131961243,1000.1768995028269
101927.97429955324,544.3905503517371,335.26574793568875,3277158.6808463517,883.8356448510362
102851.91942372372,579.832194791924,355.1423729073395,3277344.8376324056,812.5397648270092
103513.43646813664,669.1462876192362,406.93409073996526,3277616.4329645056,920.3923406238084
104071.37320719611,691.9553075509519,465.24808419510106,3278003.818928786,1078.9804540535245
105224.8691102175,429.45549350400955,324.08916186457634,3278216.9443145613,996.5856589427881
105507.43774861186,619.8049330139614,378.4672906343121,3278584.425039363,911.0800174336201
105751.7602216296,778.9411198090545,470.50886519088385,3278944.9628995406,1093.5138785383583
105601.72422730403,1084.3267409076507,641.7753162814143,3279387.362884313,1489.8297222812437
104703.50529148184,1396.6597829614327,841.0758892971429,3280526.865733055,1938.8306148449853
103526.08597400939,1683.7764378833463,1003.4590217981545,3281903.5989340045,2369.6012206475566
101762.68697369724,2035.934989652176,1221.7322217790395,3283745.3798534432,2888.1045036798464
